,id,type,address,number,postal_code,municipality,province,location,public,available,hours,full_address,lat,lon
10097,11560.0,,Avenue des sept bonniers,68.0,1180,Bruxelles,Brussels Hoofdstedelijk Gewest,,Y,,,"Avenue des sept bonniers, 1180 Bruxelles, Bruxelles-brussel",50.8104524,4.3325869
10098,11561.0,,Koning albertlaan,17.0,3630,Maasmechelen,Provincie Limburg,,Y,,,"Koning albertlaan, 3630 Maasmechelen, Limburg",50.9717131,5.6861873
10099,11562.0,,Bruggestraat,,8930,Menen,Provincie West-Vlaanderen,,Y,,,"Bruggestraat, 8930 Menen, West-vlaanderen",50.81149,3.12143
10100,11563.0,,Boulevard d avroy,7.0,4000,Liège,Provincie Luik,,Y,,,"Boulevard d avroy, 4000 Liège, Liège",50.6353953,5.5676214
10101,11564.0,,Rompelei,29.0,2550,Kontich,Provincie Antwerpen,,Y,,,"Rompelei, 2550 Kontich, Antwerpen",51.1293484,4.4319272
10102,11565.0,,Rue despars,,7500,Tournai,Provincie Henegouwen,,Y,,,"Rue despars, 7500 Tournai, Hainaut",50.5977878,3.3952846
10103,11566.0,,Rue des fougères,,7500,Tournai,Provincie Henegouwen,,Y,,,"Rue des fougères, 7500 Tournai, Hainaut",50.5940578,3.3947111
10104,11567.0,,Rue isidore honton,5.0,7800,Ath,Provincie Henegouwen,,Y,,,"Rue isidore honton, 7800 Ath, Hainaut",50.6323798,3.7808208
10105,11568.0,,Koning albert ll-laan,37.0,1030,Brussel,Brussels Hoofdstedelijk Gewest,,Y,,,"Koning albert ll-laan, 1030 Brussel, Bruxelles-brussel",50.8625502,4.379659999999999
10106,11569.0,,Albert i laan,71.0,8620,Nieuwpoort,Provincie West-Vlaanderen,,Y,,,"Albert i laan, 8620 Nieuwpoort, West-vlaanderen",51.1462116,2.7273083
10107,11570.0,,Rue de breuze,9.0,7540,Kain,Provincie Henegouwen,,Y,,,"Rue de breuze, 7540 Kain, Hainaut",50.6320765,3.4111657
10108,11571.0,,Avenue de l eau vive,1.0,7700,Mouscron,Provincie Henegouwen,,Y,,,"Avenue de l eau vive, 7700 Mouscron, Hainaut",50.7441471,3.2548545
10109,11572.0,,Bischofsheimlaan,,1000,Bruxelles,Brussels Hoofdstedelijk Gewest,,Y,,,"Bischofsheimlaan, 1000 Bruxelles, Bruxelles-brussel",50.8515415,4.3681112
10110,11573.0,,Rue de l aéropostale,8.0,4460,Grace,Provincie Luik,,Y,,,"Rue de l aéropostale, 4460 Grace, Liège",50.655945,5.4829599
10111,11574.0,,Ikaroslaan,41.0,1930,Zaventem,Provincie Vlaams-Brabant,,Y,,,"Ikaroslaan, 1930 Zaventem, Vlaams-brabant",50.8765054,4.4916345
10112,11575.0,,Romeinsestraat,8.0,3001,Leuven,Provincie Vlaams-Brabant,,Y,,,"Romeinsestraat, 3001 Leuven, Vlaams-brabant",50.8455995,4.7371469
10113,11576.0,,Belstraat,,1850,Grimbergen,Provincie Vlaams-Brabant,,Y,,,"Belstraat, 1850 Grimbergen, Vlaams-brabant",50.9356235,4.3785596
10114,11577.0,,Rue de warneton,4.0,7780,Comines,Provincie Henegouwen,,Y,,,"Rue de warneton, 7780 Comines, Hainaut",50.7682089,2.9973575
10115,11578.0,,Route provinciale,65.0,1450,Chastre,Provincie Waals-Brabant,,Y,,,"Route provinciale, 1450 Chastre, Brabant wallon",50.6189447,4.645969
10116,11579.0,,Chaussée de roodebeek,137.0,1200,Bruxelles,Brussels Hoofdstedelijk Gewest,,Y,,,"Chaussée de roodebeek, 1200 Bruxelles, Bruxelles-brussel",50.8486318,4.4237074
10117,11580.0,,Avenue du couronnement,42.0,1200,Bruxelles,Brussels Hoofdstedelijk Gewest,,Y,,,"Avenue du couronnement, 1200 Bruxelles, Bruxelles-brussel",50.8426695,4.4131513
10118,11581.0,,Avenue de la charmille,2.0,1200,Bruxelles,Brussels Hoofdstedelijk Gewest,,Y,,,"Avenue de la charmille, 1200 Bruxelles, Bruxelles-brussel",50.8530655,4.4324577
10119,11582.0,,Rue joseph aernaut,9.0,1200,Bruxelles,Brussels Hoofdstedelijk Gewest,,Y,,,"Rue joseph aernaut, 1200 Bruxelles, Bruxelles-brussel",50.8439512,4.4461993
10120,11583.0,,Chaussée de roodebeek,268.0,1200,Bruxelles,Brussels Hoofdstedelijk Gewest,,Y,,,"Chaussée de roodebeek, 1200 Bruxelles, Bruxelles-brussel",50.8486318,4.4237074
10121,11584.0,,Rue du port,8.0,6560,Erquelinnes,Provincie Henegouwen,,Y,,,"Rue du port, 6560 Erquelinnes, Hainaut",50.3085344,4.1211716
10122,11586.0,,Doorniksesteenweg,77.0,8580,Avelgem,Provincie West-Vlaanderen,,Y,,,"Doorniksesteenweg, 8580 Avelgem, West-vlaanderen",50.7641313,3.4382492
10123,11587.0,,Oudenaardsesteenweg ,526.0,8581,Kerkhove,Provincie West-Vlaanderen,,Y,,,"Oudenaardsesteenweg , 8581 Kerkhove, West-vlaanderen",50.7939288,3.4928954
10124,11588.0,,Gemeenteplein,,8582,Outrijve,Provincie West-Vlaanderen,,Y,,,"Gemeenteplein, 8582 Outrijve, West-vlaanderen",50.7759141,3.4436984
10125,11589.0,,Rue jean jadot,4.0,6900,Waha,Provincie Luxemburg,,Y,,,"Rue jean jadot, 6900 Waha, Luxembourg",50.16972,5.2859994
10126,11590.0,,Route de dinant,1.0,6833,Vivy,Provincie Luxemburg,,Y,,,"Route de dinant, 6833 Vivy, Luxembourg",49.866876,5.0384163
10127,11591.0,,Resschebeke,48.0,9320,Erembodegem,Provincie Oost-Vlaanderen,,Y,,,"Resschebeke, 9320 Erembodegem, Oost-vlaanderen",50.9030707,4.0778276
10128,11592.0,,Pachthofstraat,3.0,9308,Gijzegem,Provincie Oost-Vlaanderen,,Y,,,"Pachthofstraat, 9308 Gijzegem, Oost-vlaanderen",50.9880841,4.0431848
10129,11593.0,,Breedveld,29.0,1702,Groot-bijgaarden,Provincie Vlaams-Brabant,,Y,,,"Breedveld, 1702 Groot-bijgaarden, Vlaams-brabant",50.8640224,4.2669196
10130,11594.0,,Meeuwerbaan,4.0,3990,Peer,Provincie Limburg,,Y,,,"Meeuwerbaan, 3990 Peer, Limburg",51.0838638,5.466757
10131,11595.0,,Molenstraat,62.0,2460,Kasterlee,Provincie Antwerpen,,Y,,,"Molenstraat, 2460 Kasterlee, Antwerpen",51.2354232,4.9201135
10132,11596.0,,Middelstraat,,8947,Lo-reninge,Provincie West-Vlaanderen,,Y,,,"Middelstraat, 8947 Lo-reninge, West-vlaanderen",50.9376249,2.8200066
10133,11597.0,,Humbeeksesteenweg,98.0,1850,Grimbergen,Provincie Vlaams-Brabant,,Y,,,"Humbeeksesteenweg, 1850 Grimbergen, Vlaams-brabant",50.9437362,4.3982347
10134,11598.0,,Eppegemsessteenweeg,,1850,Grimbergen,Provincie Vlaams-Brabant,,Y,,,"Eppegemsessteenweeg, 1850 Grimbergen, Vlaams-brabant",50.9356235,4.3785596
10135,11599.0,,Eppegemsessteenweeg,,1850,Grimbergen,Provincie Vlaams-Brabant,,Y,,,"Eppegemsessteenweeg, 1850 Grimbergen, Vlaams-brabant",50.9356235,4.3785596
10136,11600.0,,Eppegemsessteenweeg,,1850,Grimbergen,Provincie Vlaams-Brabant,,Y,,,"Eppegemsessteenweeg, 1850 Grimbergen, Vlaams-brabant",50.9356235,4.3785596
10137,11601.0,,D ampsin,9.0,4540,Amay,Provincie Luik,,Y,,,"D ampsin, 4540 Amay, Liège",50.5576148,5.3030862
10138,11602.0,,Margareta van oostenrijkstraat,1.0,8380,Zeebrugge,Provincie West-Vlaanderen,,Y,,,"Margareta van oostenrijkstraat, 8380 Zeebrugge, West-vlaanderen",51.2959338,3.2268197
10139,11603.0,,Margareta van oostenrijkstraat,1.0,8380,Zeebrugge,Provincie West-Vlaanderen,,Y,,,"Margareta van oostenrijkstraat, 8380 Zeebrugge, West-vlaanderen",51.2959338,3.2268197
10140,11604.0,,Haandorpweg,2.0,9130,Kallo,Provincie Oost-Vlaanderen,,Y,,,"Haandorpweg, 9130 Kallo, Oost-vlaanderen",51.2588878,4.2189877
10141,11605.0,,Haandorpweg,2.0,9130,Kallo,Provincie Oost-Vlaanderen,,Y,,,"Haandorpweg, 9130 Kallo, Oost-vlaanderen",51.2588878,4.2189877
10142,11606.0,,Haandorpweg,2.0,9130,Kallo,Provincie Oost-Vlaanderen,,Y,,,"Haandorpweg, 9130 Kallo, Oost-vlaanderen",51.2588878,4.2189877
10143,11607.0,,Margareta van oostenrijkstraat,1.0,8380,Zeebrugge,Provincie West-Vlaanderen,,Y,,,"Margareta van oostenrijkstraat, 8380 Zeebrugge, West-vlaanderen",51.2959338,3.2268197
10144,11608.0,,Margareta van oostenrijkstraat,1.0,8380,Zeebrugge,Provincie West-Vlaanderen,,Y,,,"Margareta van oostenrijkstraat, 8380 Zeebrugge, West-vlaanderen",51.2959338,3.2268197
10145,11609.0,,Margareta van oostenrijkstraat,1.0,8380,Zeebrugge,Provincie West-Vlaanderen,,Y,,,"Margareta van oostenrijkstraat, 8380 Zeebrugge, West-vlaanderen",51.2959338,3.2268197
10146,11610.0,,Drieslaan,10.0,8560,Moorsele,Provincie West-Vlaanderen,,Y,,,"Drieslaan, 8560 Moorsele, West-vlaanderen",50.8481752,3.1833814
10147,11611.0,,Deken paquayplein,1.0,3740,Bilzen,Provincie Limburg,,Y,,,"Deken paquayplein, 3740 Bilzen, Limburg",50.8706632,5.5394622
10148,11612.0,,Eigenbilzenplein,4.0,3740,Bilzen,Provincie Limburg,,Y,,,"Eigenbilzenplein, 3740 Bilzen, Limburg",50.8706632,5.5394622
10149,11613.0,,Sint-aldegondisstraat,5.0,3740,Bilzen,Provincie Limburg,,Y,,,"Sint-aldegondisstraat, 3740 Bilzen, Limburg",50.8393712,5.5453317
10150,11614.0,,Sapstraat,27.0,3740,Bilzen,Provincie Limburg,,Y,,,"Sapstraat, 3740 Bilzen, Limburg",50.8313413,5.5513084
10151,11615.0,,Zonhoevestraat,3.0,3740,Bilzen,Provincie Limburg,,Y,,,"Zonhoevestraat, 3740 Bilzen, Limburg",50.8921634,5.4712474
10152,11616.0,,Schoolstraat,23.0,3740,Bilzen,Provincie Limburg,,Y,,,"Schoolstraat, 3740 Bilzen, Limburg",50.9029298,5.4729803
10153,11617.0,,Onze lieve vrouwstraat,18.0,8620,Nieuwpoort,Provincie West-Vlaanderen,,Y,,,"Onze lieve vrouwstraat, 8620 Nieuwpoort, West-vlaanderen",51.1283908,2.7500458
10154,11618.0,,Kerkhovensesteenweg,445.0,3920,Lommel,Provincie Limburg,,Y,,,"Kerkhovensesteenweg, 3920 Lommel, Limburg",51.1680522,5.2774636
10155,11619.0,,Vierwinden,,1930,Zaventem,Provincie Vlaams-Brabant,,Y,,,"Vierwinden, 1930 Zaventem, Vlaams-brabant",50.8719297,4.4883442
10156,11620.0,,Rue de mons,43.0,7090,Braine-le-comte,Provincie Henegouwen,,Y,,,"Rue de mons, 7090 Braine-le-comte, Hainaut",50.6073645,4.1331772
10157,11621.0,,Koralenhoeve,20.0,2160,Wommelgem,Provincie Antwerpen,,Y,,,"Koralenhoeve, 2160 Wommelgem, Antwerpen",51.2105355,4.5227389
10158,11622.0,,Koralenhoeve,35.0,2160,Wommelgem,Provincie Antwerpen,,Y,,,"Koralenhoeve, 2160 Wommelgem, Antwerpen",51.2105355,4.5227389
10159,11623.0,,Schaapskooi,26.0,2660,Hoboken,Provincie Antwerpen,,Y,,,"Schaapskooi, 2660 Hoboken, Antwerpen",51.17996,4.3480507
10160,11624.0,,Wijngaardstraat,,8000,Brugge,Provincie West-Vlaanderen,,Y,,,"Wijngaardstraat, 8000 Brugge, West-vlaanderen",51.2021359,3.2252592
10161,11625.0,,Canadalaan,8.0,8620,Nieuwpoort,Provincie West-Vlaanderen,,Y,,,"Canadalaan, 8620 Nieuwpoort, West-vlaanderen",51.1287554,2.743763
10162,11626.0,,S hertogendijk,108.0,2940,Stabroek,Provincie Antwerpen,,Y,,,"S hertogendijk, 2940 Stabroek, Antwerpen",51.3220219,4.3743904
10163,11627.0,,Ruggeveldlaan,471.0,2100,Deurne,Provincie Antwerpen,,Y,,,"Ruggeveldlaan, 2100 Deurne, Antwerpen",51.2219211,4.4795083
10164,11628.0,,Rue du tilleul,56.0,1332,Genval,Provincie Waals-Brabant,,Y,,,"Rue du tilleul, 1332 Genval, Brabant wallon",50.7228111,4.4963449
10165,11629.0,,Chaussée de boondael,478.0,1050,Bruxelles,Brussels Hoofdstedelijk Gewest,,Y,,,"Chaussée de boondael, 1050 Bruxelles, Bruxelles-brussel",50.8191297,4.3833548
10166,11630.0,,Molenbergstraat,1.0,2260,Westerlo,Provincie Antwerpen,,Y,,,"Molenbergstraat, 2260 Westerlo, Antwerpen",51.1336571,4.9420384
10167,11631.0,,Poldervlietweg,3.0,2030,Antwerpen,Provincie Antwerpen,,Y,,,"Poldervlietweg, 2030 Antwerpen, Antwerpen",51.3076245,4.3600472
10168,11632.0,,De arend,13.0,8210,Zedelgem,Provincie West-Vlaanderen,,Y,,,"De arend, 8210 Zedelgem, West-vlaanderen",51.135464,3.1615686
10169,11633.0,,Rue des tuilliers,8.0,4480,Hermalle-sous-huy,Provincie Luik,,Y,,,"Rue des tuilliers, 4480 Hermalle-sous-huy, Liège",50.5596221,5.3526632
10170,11634.0,,Antwerpsesteenweg,386.0,2500,Lier,Provincie Antwerpen,,Y,,,"Antwerpsesteenweg, 2500 Lier, Antwerpen",51.1456878,4.5420048
10171,11635.0,,Ordamstraat,10.0,2030,Antwerpen,Provincie Antwerpen,,Y,,,"Ordamstraat, 2030 Antwerpen, Antwerpen",51.2881772,4.3526674
10172,11636.0,,Sint-antoniusweg,,9130,Beveren,Provincie Oost-Vlaanderen,,Y,,,"Sint-antoniusweg, 9130 Beveren, Oost-vlaanderen",51.2927933,4.2493092
10173,11637.0,,Steentijdstraat,1286.0,9130,Verrebroek,Provincie Oost-Vlaanderen,,Y,,,"Steentijdstraat, 9130 Verrebroek, Oost-vlaanderen",51.2446092,4.1984546
10174,11638.0,,Rue de la croix blanine,16.0,4280,Thisnes,Provincie Luik,,Y,,,"Rue de la croix blanine, 4280 Thisnes, Liège",50.670507,5.0564824
10175,11639.0,,Rue d avernas,24.0,4280,Hannut,Provincie Luik,,Y,,,"Rue d avernas, 4280 Hannut, Liège",50.6783088,5.0789905
10176,11640.0,,Rue de tirlemont,110.0,4280,Hannut,Provincie Luik,,Y,,,"Rue de tirlemont, 4280 Hannut, Liège",50.6863072,5.0625481
10177,11641.0,,Rue de landen,19.0,4280,Hannut,Provincie Luik,,Y,,,"Rue de landen, 4280 Hannut, Liège",50.6897356,5.0820037
10178,11642.0,,Rue d avernas,9.0,4280,Hannut,Provincie Luik,,Y,,,"Rue d avernas, 4280 Hannut, Liège",50.6783088,5.0789905
10179,11643.0,,Doornstraat,331.0,2610,Wilrijk,Provincie Antwerpen,,Y,,,"Doornstraat, 2610 Wilrijk, Antwerpen",51.1563626,4.4012945
10180,11644.0,,Waterstraat,4.0,3740,Bilzen,Provincie Limburg,Munsterbilzen,Y,,,"Waterstraat, 3740 Bilzen, Limburg",50.8929883,5.5249564
10181,11645.0,,Sint-catarinastraat,4.0,3740,Bilzen,Provincie Limburg,Mopertingen,Y,,,"Sint-catarinastraat, 3740 Bilzen, Limburg",50.8626749,5.5742525
10182,11646.0,,Kelderveld,23.0,2500,Lier,Provincie Antwerpen,,Y,,,"Kelderveld, 2500 Lier, Antwerpen",51.1470529,4.5442675
10183,11647.0,,Place de wallonie,15.0,6140,Fontaine,Provincie Henegouwen,,Y,,,"Place de wallonie, 6140 Fontaine, Hainaut",50.4106868,4.3245217
10184,11648.0,,Ruelle aux loups,2.0,6140,Fontaine,Provincie Henegouwen,,Y,,,"Ruelle aux loups, 6140 Fontaine, Hainaut",50.4137694,4.3328449
10185,11649.0,,Rue du château,1.0,6140,Fontaine,Provincie Henegouwen,,Y,,,"Rue du château, 6140 Fontaine, Hainaut",50.4118661,4.3226843
10186,11650.0,,Rue du palais,66.0,4800,Verviers,Provincie Luik,,Y,,,"Rue du palais, 4800 Verviers, Liège",50.5898982,5.860816
10187,11651.0,Appareil Fixe,Luchthaven brussel nationaal-sheraton,1.0,1930,Zaventem,Provincie Vlaams-Brabant,,Y,,,"Luchthaven brussel nationaal-sheraton, 1930 Zaventem, Vlaams-brabant",50.8970565,4.4832025
10188,11652.0,Appareil Fixe,Verdunstraat,750.0,1130,Haren,Brussels Hoofdstedelijk Gewest,,Y,,,"Verdunstraat, 1130 Haren, Bruxelles-brussel",50.8915609,4.4176397
10189,11653.0,Appareil Fixe,Route d eghezée,213.0,5190,Jemeppes-sur-sambre,Provincie Namen,,Y,,,"Route d eghezée, 5190 Jemeppes-sur-sambre, Namur",50.4738987,4.6720136
10190,11654.0,Appareil Fixe,Kapucijnenstraat,7.0,2200,Herentals,Provincie Antwerpen,,Y,,,"Kapucijnenstraat, 2200 Herentals, Antwerpen",51.180272,4.8298417
10191,11655.0,Appareil Fixe,Beverlosesteenweg,128.0,3583,Paal-beringen,Provincie Limburg,,Y,,,"Beverlosesteenweg, 3583 Paal-beringen, Limburg",51.0411993,5.1734659
10192,11656.0,Appareil Fixe,Beverlosesteenweg,128.0,3583,Paal-beringen,Provincie Limburg,,Y,,,"Beverlosesteenweg, 3583 Paal-beringen, Limburg",51.0411993,5.1734659
10193,11657.0,Appareil Fixe,Lucien hendrickxlei ,,2150,Borsbeek,Provincie Antwerpen,,Y,,,"Lucien hendrickxlei , 2150 Borsbeek, Antwerpen",51.1910592,4.4869706
10194,11658.0,Appareil Fixe,Magazijn straat,3.0,3550,Heusden-zolder,Provincie Limburg,,Y,,,"Magazijn straat, 3550 Heusden-zolder, Limburg",51.0400483,5.326061
10195,11661.0,Appareil Fixe,Rue du parc industriel ,4.0,4540,Amay,Provincie Luik,,Y,,,"Rue du parc industriel , 4540 Amay, Liège",50.5447298,5.3266914
10196,11662.0,Appareil Fixe,Blijdorpstraat,3.0,9255,Buggenhout,Provincie Oost-Vlaanderen,,Y,,,"Blijdorpstraat, 9255 Buggenhout, Oost-vlaanderen",51.0238816,4.1732189
10197,11663.0,Appareil Fixe,Baleunisstraat,,9200,Dendermonde,Provincie Oost-Vlaanderen,,Y,,,"Baleunisstraat, 9200 Dendermonde, Oost-vlaanderen",51.0240079,4.1134011
10198,11664.0,Appareil Fixe,Leuvensesteenweg,582.0,2812,Muizen,Provincie Antwerpen,,Y,,,"Leuvensesteenweg, 2812 Muizen, Antwerpen",51.004548,4.5164444
10199,11665.0,Appareil Fixe,Koningin astridplein,,2018,Antwerpen,Provincie Antwerpen,,Y,,,"Koningin astridplein, 2018 Antwerpen, Antwerpen",51.2185297,4.4207857
10200,11666.0,Appareil Fixe,Rue du palais,66.0,4800,Verviers,Provincie Luik,,Y,,,"Rue du palais, 4800 Verviers, Liège",50.5898982,5.860816
10201,11667.0,Appareil Fixe,Kerkendam,8.0,2940,Stabroek,Provincie Antwerpen,,Y,,,"Kerkendam, 2940 Stabroek, Antwerpen",51.3314875,4.3658963
10202,11668.0,Appareil Fixe,Kerkstraat,89.0,2940,Stabroek,Provincie Antwerpen,,Y,,,"Kerkstraat, 2940 Stabroek, Antwerpen",51.3046538,4.3995832
10203,11669.0,Appareil Fixe,Sportweg,1.0,2940,Stabroek,Provincie Antwerpen,,Y,,,"Sportweg, 2940 Stabroek, Antwerpen",51.3355885,4.3673341
10204,11670.0,Appareil Fixe,Kerkstraat,9.0,2940,Stabroek,Provincie Antwerpen,,Y,,,"Kerkstraat, 2940 Stabroek, Antwerpen",51.3046538,4.3995832
10205,11671.0,Appareil Fixe,Stadsplein,1.0,3600,Genk,Provincie Limburg,,Y,,,"Stadsplein, 3600 Genk, Limburg",50.9657205,5.496001
10206,11674.0,,Battelsesteenweg,315.0,2800,Mechelen,Provincie Antwerpen,,Y,,,"Battelsesteenweg, 2800 Mechelen, Antwerpen",51.0338362,4.4568993
10207,11675.0,,Hassenpad,,2940,Stabroek,Provincie Antwerpen,,Y,,,"Hassenpad, 2940 Stabroek, Antwerpen",51.339028,4.3722637
10208,11676.0,,Place andré renard,1.0,4540,Amay,Provincie Luik,,Y,,,"Place andré renard, 4540 Amay, Liège",50.5576893,5.3125498
10209,11677.0,,Kerkstraat,,3945,Ham,Provincie Limburg,,Y,,,"Kerkstraat, 3945 Ham, Limburg",51.0819081,5.1027126
10210,11679.0,,Laarstraat,5.0,9100,Sint-niklaas,Provincie Oost-Vlaanderen,,Y,,,"Laarstraat, 9100 Sint-niklaas, Oost-vlaanderen",51.149468,4.1906417
10211,11680.0,,Ridder dessainlaan,65.0,2800,Mechelen,Provincie Antwerpen,,Y,,,"Ridder dessainlaan, 2800 Mechelen, Antwerpen",51.019641,4.4681071
10212,11681.0,,Jan denucéstraat,33.0,2020,Antwerpen,Provincie Antwerpen,,Y,,,"Jan denucéstraat, 2020 Antwerpen, Antwerpen",51.1944798,4.3906119
10213,11682.0,,Jan denucéstraat,16.0,2020,Antwerpen,Provincie Antwerpen,,Y,,,"Jan denucéstraat, 2020 Antwerpen, Antwerpen",51.1944798,4.3906119
10214,11683.0,,Stenenbrug,40.0,2140,Antwerpen,Provincie Antwerpen,,Y,,,"Stenenbrug, 2140 Antwerpen, Antwerpen",51.2127272,4.4480947
10215,11684.0,,Jan de voslei,36.0,2020,Antwerpen,Provincie Antwerpen,,Y,,,"Jan de voslei, 2020 Antwerpen, Antwerpen",51.1884878,4.3895887
10216,11685.0,,Jan denucéstraat,23.0,2020,Antwerpen,Provincie Antwerpen,,Y,,,"Jan denucéstraat, 2020 Antwerpen, Antwerpen",51.1944798,4.3906119
10217,11686.0,,Cité des aubépines,5.0,7330,Saint-ghislain,Provincie Henegouwen,,Y,,,"Cité des aubépines, 7330 Saint-ghislain, Hainaut",50.4477213,3.8137632
10218,11687.0,,Torleylaan,100.0,1654,Huizingen,Provincie Vlaams-Brabant,,Y,,,"Torleylaan, 1654 Huizingen, Vlaams-brabant",50.74657,4.27369
10219,11688.0,,Torleylaan,100.0,1654,Huizingen,Provincie Vlaams-Brabant,,Y,,,"Torleylaan, 1654 Huizingen, Vlaams-brabant",50.74657,4.27369
10220,11689.0,,Rue des ecoles,50.0,6990,Hotton,Provincie Luxemburg,,Y,,,"Rue des ecoles, 6990 Hotton, Luxembourg",50.2723521,5.4504867
10221,11690.0,,H. theresialaan,79.0,1700,Dilbeek,Provincie Vlaams-Brabant,,Y,,,"H. theresialaan, 1700 Dilbeek, Vlaams-brabant",50.8412184,4.2793039
10222,11691.0,,Ooigemstraat,3.0,8710,Wielsbeke,Provincie West-Vlaanderen,,Y,,,"Ooigemstraat, 8710 Wielsbeke, West-vlaanderen",50.9018297,3.3588359
10223,11692.0,,Route de la vallée a bovercée,,4960,Malmedy,Provincie Luik,Dans la rue,Y,,,"Route de la vallée a bovercée, 4960 Malmedy, Liège",50.4436682,6.0492858
10224,11699.0,Appareil fixe,Place saint-sébastien,15.0,1420,Braine-l alleud,Provincie Waals-Brabant,,Y,,,"Place saint-sébastien, 1420 Braine-l alleud, Brabant wallon",50.6790154,4.3846094
10225,11716.0,Appareil fixe,Rue louis lallieux,22.0,1470,Baisy-thy,Provincie Waals-Brabant,,Y,,,"Rue louis lallieux, 1470 Baisy-thy, Brabant wallon",50.6137734,4.4522028
10226,11725.0,Appareil fixe,Avenue des commandants borlée,16.0,1370,Jodoigne,Provincie Waals-Brabant,,Y,,,"Avenue des commandants borlée, 1370 Jodoigne, Brabant wallon",50.7225273,4.8733739
10227,11735.0,Appareil fixe,Rue tiennes à 2 vallées,6.0,1400,Nivelles,Provincie Waals-Brabant,,Y,,,"Rue tiennes à 2 vallées, 1400 Nivelles, Brabant wallon",50.6738005,4.355035
10228,11736.0,Appareil fixe,Avenue j.f kennedy,1.0,1330,Rixensart,Provincie Waals-Brabant,,Y,,,"Avenue j.f kennedy, 1330 Rixensart, Brabant wallon",50.7070096,4.5218154
10229,11744.0,Appareil fixe,Rue du balli,26.0,1480,Tubize,Provincie Waals-Brabant,,Y,,,"Rue du balli, 1480 Tubize, Brabant wallon",50.6946973,4.2060702
10230,11746.0,Appareil fixe,Chaussée de louvain,281.0,1410,Waterloo,Provincie Waals-Brabant,,Y,,,"Chaussée de louvain, 1410 Waterloo, Brabant wallon",50.699947,4.4247073
10231,11747.0,Appareil fixe,Avenue des princes,9.0,1300,Wavre,Provincie Waals-Brabant,,Y,,,"Avenue des princes, 1300 Wavre, Brabant wallon",50.716274,4.6164576
10232,11749.0,Appareil fixe-Vast apparaat,Rue de mont des carliers,3.0,7522,Tournai,Provincie Henegouwen,Production,Oui-Ja,Non-Nee,8h - 17h,"Rue de mont des carliers, 7522 Tournai, Hainaut",50.6196869,3.3233119
10233,11750.0,Appareil fixe-Vast apparaat,Rue de mont des carliers,3.0,7522,Tournai,Provincie Henegouwen,Bureau,Oui-Ja,Non-Nee,8h - 17h,"Rue de mont des carliers, 7522 Tournai, Hainaut",50.6196869,3.3233119
10234,11751.0,Appareil fixe-Vast apparaat,Rue du mont des carliers,3.0,7522,Tournai,Provincie Henegouwen,Accueil,Oui-Ja,Non-Nee,8h - 17h,"Rue du mont des carliers, 7522 Tournai, Hainaut",50.6196869,3.3233119
10235,11752.0,Appareil fixe-Vast apparaat,Oostberg ,155.0,9140,Temse,Provincie Oost-Vlaanderen,"inkomhal bureel, Elektrotechniek Verno BV",Oui-Ja,kantooruren,ma-vrij vanaf 8u00 tem 17u00,"Oostberg , 9140 Temse, Oost-vlaanderen",51.1256575,4.2410166
10236,11753.0,Appareil fixe-Vast apparaat,Autoweg-zuid,3.0,9051,Gent (afsnee),Provincie Oost-Vlaanderen,"Inkomhal van opleidingscentrum SYNTRA Midden-Vlaanderen, naast EHBO-lokaal",Oui-Ja,Non-Nee,Op schooldagen van 8u-22u,"Autoweg-zuid, 9051 Gent (afsnee), Oost-vlaanderen",51.0289551,3.6561426
10237,11754.0,Appareil fixe-Vast apparaat,Hogekouter,1.0,9100,Sint-niklaas,Provincie Oost-Vlaanderen,"Inkomhal van opleidingscentrum SYNTRA Midden-Vlaanderen, aan de onthaalbalie",Oui-Ja,Non-Nee,Op schooldagen van 8u-22u,"Hogekouter, 9100 Sint-niklaas, Oost-vlaanderen",51.1438583,4.1301148
10238,11755.0,Appareil fixe-Vast apparaat,Ommersheimplein,2.0,8570,Vichte,Provincie West-Vlaanderen,Inkomhal,Oui-Ja,Oui-Ja,,"Ommersheimplein, 8570 Vichte, West-vlaanderen",50.8378571,3.3991753
10239,11757.0,Appareil fixe-Vast apparaat,Rue du maréchal foch,21.0,4400,Flemalle ,Provincie Luik,gang ,Non-Nee,,,"Rue du maréchal foch, 4400 Flemalle , Liège",50.599204,5.4720373
10240,11758.0,Appareil fixe-Vast apparaat,Rue brigades d irlande ,1.0,5100,Jambes,Provincie Namen,reception ,Non-Nee,Non-Nee,,"Rue brigades d irlande , 5100 Jambes, Namur",50.4577957,4.8729436
10241,11759.0,Appareil fixe-Vast apparaat,Kruibeekstraat,24.0,2070,Burcht,Provincie Antwerpen,Ingang Fabriek,Non-Nee,Non-Nee,,"Kruibeekstraat, 2070 Burcht, Antwerpen",51.20367,4.34148
10242,11760.0,Appareil fixe-Vast apparaat,Kruibeeksteenweg,34.0,2070,Burcht,Provincie Antwerpen,Kantoor Expeditie bij Ingang,Non-Nee,Non-Nee,8.30-1700,"Kruibeeksteenweg, 2070 Burcht, Antwerpen",51.1929435,4.3236118
10243,11761.0,Appareil fixe-Vast apparaat,Rue de fagnolle,7.0,5670,Dourbes,Provincie Namen,Exterieur Ecole,Non-Nee,Non-Nee,,"Rue de fagnolle, 5670 Dourbes, Namur",50.090752,4.5922903
